OrderID,OrderDate,CustomerID,CustomerName,City,State,Product,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,PaymentMethod,OrderStatus,Rating,SalesChannel
ORD14868,2025-06-27 04:14:11.125112510,C1188,Customer_188,Noida,Uttar Pradesh,Monitor,Electronics,1,15000,0.25,11250.0,11000,250.0,Cash,Delivered,3.0,Website
ORD14869,2025-06-27 05:06:36.399639964,C2025,Customer_1025,Lucknow,Uttar Pradesh,Monitor,Electronics,1,15000,0.15,12750.0,11000,1750.0,Credit Card,Delivered,2.0,Mobile App
ORD14870,2025-06-27 05:59:01.674167416,C1110,Customer_110,Pune,Maharashtra,Mouse,Electronics,1,800,0.05,760.0,450,310.0,Cash,Shipped,4.0,Website
ORD14871,2025-06-27 06:51:26.948694868,C1722,Customer_722,Ahmedabad,Gujarat,Shoes,Fashion,1,3500,0.15,2975.0,2100,875.0,Cash,Delivered,1.0,Mobile App
ORD14872,2025-06-27 07:43:52.223222322,C2054,Customer_1054,Lucknow,Uttar Pradesh,Smartphone,Electronics,1,30000,0.0,30000.0,24000,6000.0,Credit Card,Delivered,1.0,Mobile App
ORD14873,2025-06-27 08:36:17.497749774,C1790,Customer_790,Pune,Maharashtra,Tablet,Electronics,1,22000,0.0,22000.0,17000,5000.0,Debit Card,Delivered,2.0,Website
ORD14874,2025-06-27 09:28:42.772277226,C1819,Customer_819,Jaipur,Rajasthan,Mouse,Electronics,2,800,0.05,1520.0,900,620.0,UPI,Delivered,1.0,Website
ORD14875,2025-06-27 10:21:08.046804680,C1949,Customer_949,Chennai,Tamil Nadu,Mouse,Electronics,2,800,0.0,1600.0,900,700.0,Credit Card,Delivered,5.0,Marketplace
ORD14876,2025-06-27 11:13:33.321332132,C1818,Customer_818,Noida,Uttar Pradesh,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0,Debit Card,Cancelled,1.0,Marketplace
ORD14877,2025-06-27 12:05:58.595859586,C1253,Customer_253,Hyderabad,Telangana,Shoes,Fashion,1,3500,0.2,2800.0,2100,700.0,Credit Card,Delivered,5.0,Website
ORD14878,2025-06-27 12:58:23.870387038,C1296,Customer_296,Noida,Uttar Pradesh,Tablet,Electronics,1,22000,0.15,18700.0,17000,1700.0,Cash,Cancelled,1.0,Website
ORD14879,2025-06-27 13:50:49.144914490,C2019,Customer_1019,Gurugram,Haryana,Backpack,Accessories,2,2500,0.15,4250.0,2800,1450.0,Net Banking,Delivered,1.0,Mobile App
ORD14880,2025-06-27 14:43:14.419441944,C1251,Customer_251,Ahmedabad,Gujarat,Watch,Accessories,1,5000,0.1,4500.0,3000,1500.0,Cash,Shipped,1.0,Mobile App
ORD14881,2025-06-27 15:35:39.693969396,C1733,Customer_733,Ahmedabad,Gujarat,Watch,Accessories,2,5000,0.15,8500.0,6000,2500.0,Debit Card,Cancelled,2.0,Website
ORD14882,2025-06-27 16:28:04.968496848,C1806,Customer_806,Mumbai,Maharashtra,Printer,Electronics,2,12000,0.05,22800.0,18000,4800.0,Cash,Returned,2.0,Mobile App
ORD14883,2025-06-27 17:20:30.243024302,C1564,Customer_564,Delhi,Delhi,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0,Credit Card,Cancelled,1.0,Marketplace
ORD14884,2025-06-27 18:12:55.517551754,C1228,Customer_228,Ahmedabad,Gujarat,Keyboard,Electronics,1,1500,0.1,1350.0,900,450.0,UPI,Delivered,2.0,Mobile App
ORD14885,2025-06-27 19:05:20.792079208,C1853,Customer_853,Delhi,Delhi,Shoes,Fashion,2,3500,0.0,7000.0,4200,2800.0,Debit Card,Delivered,3.0,Marketplace
ORD14886,2025-06-27 19:57:46.066606660,C1324,Customer_324,Bengaluru,Karnataka,Tablet,Electronics,2,22000,0.0,44000.0,34000,10000.0,Credit Card,Delivered,5.0,Website
ORD14887,2025-06-27 20:50:11.341134112,C2137,Customer_1137,Bengaluru,Karnataka,Desk,Furniture,1,9000,0.0,9000.0,6200,2800.0,Cash,Returned,3.0,Website
ORD14888,2025-06-27 21:42:36.615661566,C1053,Customer_53,Lucknow,Uttar Pradesh,Smartphone,Electronics,1,30000,0.2,24000.0,24000,0.0,Cash,Returned,5.0,Mobile App
ORD14889,2025-06-27 22:35:01.890189018,C1265,Customer_265,Noida,Uttar Pradesh,Watch,Accessories,4,5000,0.1,18000.0,12000,6000.0,Cash,Delivered,5.0,Mobile App
ORD14890,2025-06-27 23:27:27.164716470,C1094,Customer_94,Noida,Uttar Pradesh,Smartphone,Electronics,2,30000,0.1,54000.0,48000,6000.0,Debit Card,Delivered,1.0,Mobile App
ORD14891,2025-06-28 00:19:52.439243924,C1107,Customer_107,Ahmedabad,Gujarat,Shoes,Fashion,1,3500,0.1,3150.0,2100,1050.0,UPI,Shipped,2.0,Website
ORD14892,2025-06-28 01:12:17.713771376,C1059,Customer_59,Noida,Uttar Pradesh,Keyboard,Electronics,1,1500,0.15,1275.0,900,375.0,Credit Card,Delivered,3.0,Mobile App
ORD14893,2025-06-28 02:04:42.988298830,C1121,Customer_121,Delhi,Delhi,T-Shirt,Fashion,1,900,0.1,810.0,450,360.0,Net Banking,Cancelled,2.0,Mobile App
ORD14894,2025-06-28 02:57:08.262826282,C1265,Customer_265,Gurugram,Haryana,Shoes,Fashion,1,3500,0.15,2975.0,2100,875.0,Cash,Delivered,5.0,Mobile App
ORD14895,2025-06-28 03:49:33.537353734,C1011,Customer_11,Kolkata,West Bengal,Office Chair,Furniture,2,12000,0.1,21600.0,17000,4600.0,Debit Card,Shipped,5.0,Website
ORD14896,2025-06-28 04:41:58.811881188,C1105,Customer_105,Lucknow,Uttar Pradesh,Monitor,Electronics,1,15000,0.1,13500.0,11000,2500.0,Credit Card,Delivered,4.0,Mobile App
ORD14897,2025-06-28 05:34:24.086408640,C1580,Customer_580,Bengaluru,Karnataka,Mouse,Electronics,2,800,0.05,1520.0,900,620.0,Cash,Returned,3.0,Mobile App
ORD14898,2025-06-28 06:26:49.360936092,C1199,Customer_199,Ahmedabad,Gujarat,Smartphone,Electronics,2,30000,0.05,57000.0,48000,9000.0,Net Banking,Cancelled,2.0,Mobile App
ORD14899,2025-06-28 07:19:14.635463546,C2051,Customer_1051,Bengaluru,Karnataka,Office Chair,Furniture,1,12000,0.1,10800.0,8500,2300.0,Credit Card,Delivered,3.0,Website
ORD14900,2025-06-28 08:11:39.909990998,C1150,Customer_150,Hyderabad,Telangana,Jeans,Fashion,1,2200,0.1,1980.0,1200,780.0,Credit Card,Shipped,2.0,Marketplace
ORD14901,2025-06-28 09:04:05.184518452,C1014,Customer_14,Noida,Uttar Pradesh,Desk,Furniture,2,9000,0.15,15300.0,12400,2900.0,Cash,Shipped,3.0,Website
ORD14902,2025-06-28 09:56:30.459045904,C1110,Customer_110,Chennai,Tamil Nadu,Shoes,Fashion,1,3500,0.25,2625.0,2100,525.0,UPI,Delivered,2.0,Mobile App
ORD14903,2025-06-28 10:48:55.733573356,C2017,Customer_1017,Kolkata,West Bengal,Watch,Accessories,1,5000,0.0,5000.0,3000,2000.0,UPI,Delivered,3.0,Mobile App
ORD14904,2025-06-28 11:41:21.008100810,C1513,Customer_513,Mumbai,Maharashtra,Backpack,Accessories,1,2500,0.0,2500.0,1400,1100.0,Debit Card,Delivered,1.0,Mobile App
ORD14905,2025-06-28 12:33:46.282628262,C1798,Customer_798,Noida,Uttar Pradesh,Laptop,Electronics,1,55000,0.2,44000.0,42000,2000.0,Net Banking,Delivered,5.0,Website
ORD14906,2025-06-28 13:26:11.557155714,C1107,Customer_107,Ahmedabad,Gujarat,Shoes,Fashion,1,3500,0.0,3500.0,2100,1400.0,Net Banking,Shipped,3.0,Mobile App
ORD14907,2025-06-28 14:18:36.831683168,C1668,Customer_668,Kolkata,West Bengal,Watch,Accessories,1,5000,0.1,4500.0,3000,1500.0,Credit Card,Delivered,4.0,Marketplace
ORD14908,2025-06-28 15:11:02.106210620,C2094,Customer_1094,Kolkata,West Bengal,Mouse,Electronics,1,800,0.05,760.0,450,310.0,Debit Card,Shipped,3.0,Mobile App
ORD14909,2025-06-28 16:03:27.380738074,C1147,Customer_147,Chennai,Tamil Nadu,Tablet,Electronics,1,22000,0.05,20900.0,17000,3900.0,Net Banking,Shipped,4.0,Mobile App
ORD14910,2025-06-28 16:55:52.655265526,C1927,Customer_927,Jaipur,Rajasthan,Desk,Furniture,3,9000,0.05,25650.0,18600,7050.0,Debit Card,Shipped,5.0,Website
ORD14911,2025-06-28 17:48:17.929792978,C1658,Customer_658,Jaipur,Rajasthan,Watch,Accessories,1,5000,0.0,5000.0,3000,2000.0,Cash,Delivered,2.0,Marketplace
ORD14912,2025-06-28 18:40:43.204320432,C1316,Customer_316,Kolkata,West Bengal,Backpack,Accessories,1,2500,0.2,2000.0,1400,600.0,Net Banking,Returned,5.0,Mobile App
ORD14913,2025-06-28 19:33:08.478847884,C1035,Customer_35,Ahmedabad,Gujarat,Mouse,Electronics,1,800,0.0,800.0,450,350.0,Cash,Delivered,4.0,Marketplace
ORD14914,2025-06-28 20:25:33.753375336,C1152,Customer_152,Ahmedabad,Gujarat,Mouse,Electronics,1,800,0.0,800.0,450,350.0,Net Banking,Delivered,4.0,Marketplace
ORD14915,2025-06-28 21:17:59.027902790,C1376,Customer_376,Noida,Uttar Pradesh,Headphones,Electronics,2,2500,0.2,4000.0,2800,1200.0,Credit Card,Shipped,4.0,Marketplace
ORD14916,2025-06-28 22:10:24.302430242,C1251,Customer_251,Bengaluru,Karnataka,Monitor,Electronics,2,15000,0.1,27000.0,22000,5000.0,Debit Card,Cancelled,3.0,Marketplace
ORD14917,2025-06-28 23:02:49.576957694,C1763,Customer_763,Chennai,Tamil Nadu,Headphones,Electronics,2,2500,0.0,5000.0,2800,2200.0,UPI,Delivered,5.0,Mobile App
ORD14918,2025-06-28 23:55:14.851485148,C1610,Customer_610,Lucknow,Uttar Pradesh,Monitor,Electronics,1,15000,0.1,13500.0,11000,2500.0,Credit Card,Returned,4.0,Mobile App
ORD14919,2025-06-29 00:47:40.126012600,C1354,Customer_354,Bengaluru,Karnataka,Keyboard,Electronics,2,1500,0.2,2400.0,1800,600.0,Cash,Delivered,2.0,Mobile App
ORD14920,2025-06-29 01:40:05.400540054,C1053,Customer_53,Pune,Maharashtra,Shoes,Fashion,4,3500,0.2,11200.0,8400,2800.0,Credit Card,Shipped,2.0,Mobile App
ORD14921,2025-06-29 02:32:30.675067506,C2136,Customer_1136,Hyderabad,Telangana,Keyboard,Electronics,1,1500,0.1,1350.0,900,450.0,Net Banking,Delivered,1.0,Mobile App
ORD14922,2025-06-29 03:24:55.949594958,C2155,Customer_1155,Noida,Uttar Pradesh,Office Chair,Furniture,1,12000,0.1,10800.0,8500,2300.0,Credit Card,Delivered,4.0,Mobile App
ORD14923,2025-06-29 04:17:21.224122412,C1151,Customer_151,Ahmedabad,Gujarat,Monitor,Electronics,1,15000,0.15,12750.0,11000,1750.0,Cash,Cancelled,5.0,Mobile App
ORD14924,2025-06-29 05:09:46.498649864,C1611,Customer_611,Chennai,Tamil Nadu,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0,UPI,Delivered,3.0,Mobile App
ORD14925,2025-06-29 06:02:11.773177316,C1924,Customer_924,Pune,Maharashtra,Tablet,Electronics,1,22000,0.05,20900.0,17000,3900.0,UPI,Cancelled,2.0,Website
ORD14926,2025-06-29 06:54:37.047704770,C1023,Customer_23,Jaipur,Rajasthan,Keyboard,Electronics,2,1500,0.1,2700.0,1800,900.0,Debit Card,Delivered,1.0,Website
ORD14927,2025-06-29 07:47:02.322232222,C1412,Customer_412,Noida,Uttar Pradesh,Jeans,Fashion,3,2200,0.1,5940.0,3600,2340.0,Credit Card,Cancelled,5.0,Mobile App
ORD14928,2025-06-29 08:39:27.596759676,C1139,Customer_139,Hyderabad,Telangana,Shoes,Fashion,4,3500,0.25,10500.0,8400,2100.0,Net Banking,Shipped,3.0,Marketplace
ORD14929,2025-06-29 09:31:52.871287128,C1113,Customer_113,Noida,Uttar Pradesh,Smartphone,Electronics,2,30000,0.2,48000.0,48000,0.0,Debit Card,Shipped,1.0,Marketplace
ORD14930,2025-06-29 10:24:18.145814580,C2155,Customer_1155,Hyderabad,Telangana,Office Chair,Furniture,1,12000,0.1,10800.0,8500,2300.0,Cash,Cancelled,3.0,Mobile App
ORD14931,2025-06-29 11:16:43.420342034,C1926,Customer_926,Lucknow,Uttar Pradesh,Monitor,Electronics,3,15000,0.1,40500.0,33000,7500.0,Debit Card,Delivered,4.0,Marketplace
ORD14932,2025-06-29 12:09:08.694869486,C1754,Customer_754,Kolkata,West Bengal,Tablet,Electronics,2,22000,0.15,37400.0,34000,3400.0,UPI,Delivered,5.0,Marketplace
ORD14933,2025-06-29 13:01:33.969396938,C1695,Customer_695,Pune,Maharashtra,Watch,Accessories,1,5000,0.1,4500.0,3000,1500.0,Debit Card,Delivered,5.0,Marketplace
ORD14934,2025-06-29 13:53:59.243924392,C1130,Customer_130,Delhi,Delhi,Backpack,Accessories,1,2500,0.15,2125.0,1400,725.0,Cash,Delivered,5.0,Mobile App
ORD14935,2025-06-29 14:46:24.518451844,C2082,Customer_1082,Hyderabad,Telangana,Watch,Accessories,2,5000,0.0,10000.0,6000,4000.0,Debit Card,Delivered,5.0,Mobile App
ORD14936,2025-06-29 15:38:49.792979298,C1344,Customer_344,Ahmedabad,Gujarat,Office Chair,Furniture,1,12000,0.1,10800.0,8500,2300.0,UPI,Delivered,2.0,Mobile App
ORD14937,2025-06-29 16:31:15.067506750,C2036,Customer_1036,Kolkata,West Bengal,Mouse,Electronics,1,800,0.15,680.0,450,230.0,UPI,Shipped,3.0,Mobile App
ORD14938,2025-06-29 17:23:40.342034202,C1693,Customer_693,Chennai,Tamil Nadu,Laptop,Electronics,2,55000,0.0,110000.0,84000,26000.0,Cash,Delivered,5.0,Website
ORD14939,2025-06-29 18:16:05.616561656,C1149,Customer_149,Gurugram,Haryana,Jeans,Fashion,4,2200,0.15,7480.0,4800,2680.0,Debit Card,Shipped,4.0,Marketplace
ORD14940,2025-06-29 19:08:30.891089108,C1059,Customer_59,Hyderabad,Telangana,Mouse,Electronics,1,800,0.2,640.0,450,190.0,Debit Card,Cancelled,4.0,Mobile App
ORD14941,2025-06-29 20:00:56.165616560,C1565,Customer_565,Ahmedabad,Gujarat,Smartphone,Electronics,1,30000,0.15,25500.0,24000,1500.0,Net Banking,Delivered,1.0,Mobile App
ORD14942,2025-06-29 20:53:21.440144014,C1233,Customer_233,Lucknow,Uttar Pradesh,Shoes,Fashion,2,3500,0.1,6300.0,4200,2100.0,UPI,Shipped,5.0,Marketplace
ORD14943,2025-06-29 21:45:46.714671466,C1145,Customer_145,Kolkata,West Bengal,Smartphone,Electronics,2,30000,0.0,60000.0,48000,12000.0,Debit Card,Delivered,4.0,Mobile App
ORD14944,2025-06-29 22:38:11.989198920,C1485,Customer_485,Ahmedabad,Gujarat,Backpack,Accessories,1,2500,0.0,2500.0,1400,1100.0,Debit Card,Cancelled,4.0,Marketplace
ORD14945,2025-06-29 23:30:37.263726372,C1151,Customer_151,Ahmedabad,Gujarat,Backpack,Accessories,2,2500,0.05,4750.0,2800,1950.0,Cash,Delivered,5.0,Marketplace
ORD14946,2025-06-30 00:23:02.538253824,C1165,Customer_165,Noida,Uttar Pradesh,Tablet,Electronics,1,22000,0.15,18700.0,17000,1700.0,Cash,Delivered,5.0,Marketplace
ORD14947,2025-06-30 01:15:27.812781278,C1570,Customer_570,Kolkata,West Bengal,Monitor,Electronics,3,15000,0.05,42750.0,33000,9750.0,Debit Card,Returned,3.0,Mobile App
ORD14948,2025-06-30 02:07:53.087308730,C1388,Customer_388,Chennai,Tamil Nadu,Laptop,Electronics,1,55000,0.15,46750.0,42000,4750.0,Net Banking,Shipped,4.0,Website
ORD14949,2025-06-30 03:00:18.361836182,C1082,Customer_82,Pune,Maharashtra,Mouse,Electronics,3,800,0.1,2160.0,1350,810.0,Cash,Delivered,1.0,Marketplace
ORD14950,2025-06-30 03:52:43.636363636,C1813,Customer_813,Kolkata,West Bengal,Watch,Accessories,1,5000,0.1,4500.0,3000,1500.0,Credit Card,Returned,4.0,Marketplace
ORD14951,2025-06-30 04:45:08.910891088,C1489,Customer_489,Jaipur,Rajasthan,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0,Net Banking,Shipped,4.0,Mobile App
ORD14952,2025-06-30 05:37:34.185418542,C2051,Customer_1051,Lucknow,Uttar Pradesh,Laptop,Electronics,1,55000,0.0,55000.0,42000,13000.0,UPI,Delivered,3.0,Marketplace
ORD14953,2025-06-30 06:29:59.459945994,C1919,Customer_919,Ahmedabad,Gujarat,Mouse,Electronics,1,800,0.1,720.0,450,270.0,Credit Card,Cancelled,1.0,Marketplace
ORD14954,2025-06-30 07:22:24.734473446,C1611,Customer_611,Ahmedabad,Gujarat,Monitor,Electronics,1,15000,0.0,15000.0,11000,4000.0,Net Banking,Returned,5.0,Marketplace
ORD14955,2025-06-30 08:14:50.009000900,C1342,Customer_342,Pune,Maharashtra,Mouse,Electronics,3,800,0.05,2280.0,1350,930.0,Cash,Delivered,4.0,Mobile App
ORD14956,2025-06-30 09:07:15.283528352,C1392,Customer_392,Kolkata,West Bengal,Printer,Electronics,1,12000,0.1,10800.0,9000,1800.0,Debit Card,Shipped,4.0,Website
ORD14957,2025-06-30 09:59:40.558055804,C1472,Customer_472,Pune,Maharashtra,Keyboard,Electronics,2,1500,0.0,3000.0,1800,1200.0,Cash,Returned,2.0,Marketplace
ORD14958,2025-06-30 10:52:05.832583258,C1315,Customer_315,,Maharashtra,Backpack,Accessories,2,2500,0.0,5000.0,2800,2200.0,Credit Card,Delivered,2.0,Mobile App
ORD14959,2025-06-30 11:44:31.107110710,C1042,Customer_42,Kolkata,West Bengal,Monitor,Electronics,1,15000,0.15,12750.0,11000,1750.0,Credit Card,Delivered,3.0,Website
ORD14960,2025-06-30 12:36:56.381638164,C1076,Customer_76,Chennai,Tamil Nadu,Mouse,Electronics,1,800,0.25,600.0,450,150.0,Unknown,Delivered,5.0,Website
ORD14961,2025-06-30 13:29:21.656165616,C1864,Customer_864,Mumbai,Maharashtra,Tablet,Electronics,3,22000,0.05,62700.0,51000,11700.0,Credit Card,Returned,5.0,Website
ORD14962,2025-06-30 14:21:46.930693068,C1075,Customer_75,Lucknow,Uttar Pradesh,Office Chair,Furniture,4,12000,0.0,48000.0,34000,14000.0,Net Banking,Delivered,2.0,Website
ORD14963,2025-06-30 15:14:12.205220522,C1093,Customer_93,Pune,Maharashtra,Tablet,Electronics,1,22000,0.05,20900.0,17000,3900.0,Cash,Cancelled,3.0,Mobile App
ORD14964,2025-06-30 16:06:37.479747974,C1207,Customer_207,Kolkata,West Bengal,Keyboard,Electronics,1,1500,0.0,1500.0,900,600.0,Debit Card,Delivered,2.0,Mobile App
ORD14965,2025-06-30 16:59:02.754275426,C1735,Customer_735,Noida,Uttar Pradesh,Jeans,Fashion,1,2200,0.05,2090.0,1200,890.0,Debit Card,Delivered,5.0,Marketplace
ORD14966,2025-06-30 17:51:28.028802880,C1103,Customer_103,Kolkata,West Bengal,Office Chair,Furniture,2,12000,0.1,21600.0,17000,4600.0,UPI,Delivered,2.0,Marketplace
ORD14967,2025-06-30 18:43:53.303330332,C1437,Customer_437,Gurugram,Haryana,Mouse,Electronics,1,800,0.15,680.0,450,230.0,Cash,Cancelled,5.0,Marketplace
ORD14968,2025-06-30 19:36:18.577857784,C1390,Customer_390,Delhi,Delhi,Jeans,Fashion,1,2200,0.15,1870.0,1200,670.0,Debit Card,Shipped,4.0,Website
ORD14969,2025-06-30 20:28:43.852385238,C1320,Customer_320,Delhi,Delhi,Headphones,Electronics,1,2500,0.0,2500.0,1400,1100.0,Credit Card,Cancelled,1.0,Marketplace
ORD14970,2025-06-30 21:21:09.126912690,C1941,Customer_941,Noida,Uttar Pradesh,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0,Debit Card,Returned,4.0,Marketplace
ORD14971,2025-06-30 22:13:34.401440144,C1949,Customer_949,Noida,Uttar Pradesh,T-Shirt,Fashion,1,900,0.0,900.0,450,450.0,Debit Card,Delivered,1.0,Mobile App
ORD14972,2025-06-30 23:05:59.675967596,C1275,Customer_275,Jaipur,Rajasthan,Backpack,Accessories,1,2500,0.1,2250.0,1400,850.0,Debit Card,Cancelled,3.0,Website
ORD14973,2025-06-30 23:58:24.950495048,C1178,Customer_178,Chennai,Tamil Nadu,Tablet,Electronics,1,22000,0.0,22000.0,17000,5000.0,Debit Card,Cancelled,5.0,Mobile App
ORD14974,2025-07-01 00:50:50.225022502,C2120,Customer_1120,Jaipur,Rajasthan,Monitor,Electronics,1,15000,0.05,14250.0,11000,3250.0,UPI,Shipped,5.0,Mobile App
ORD14975,2025-07-01 01:43:15.499549954,C1979,Customer_979,Delhi,Delhi,Smartphone,Electronics,2,30000,0.1,54000.0,48000,6000.0,Debit Card,Delivered,1.0,Website
ORD14976,2025-07-01 02:35:40.774077406,C1367,Customer_367,Chennai,Tamil Nadu,Mouse,Electronics,2,800,0.1,1440.0,900,540.0,Cash,Delivered,1.0,Website
ORD14977,2025-07-01 03:28:06.048604860,C1350,Customer_350,Bengaluru,Karnataka,Mouse,Electronics,3,800,0.1,2160.0,1350,810.0,UPI,Delivered,3.0,Website
ORD14978,2025-07-01 04:20:31.323132312,C1316,Customer_316,Gurugram,Haryana,Tablet,Electronics,1,22000,0.15,18700.0,17000,1700.0,Credit Card,Delivered,3.0,Mobile App
ORD14979,2025-07-01 05:12:56.597659766,C2194,Customer_1194,Lucknow,Uttar Pradesh,Desk,Furniture,2,9000,0.1,16200.0,12400,3800.0,Net Banking,Cancelled,3.0,Marketplace
ORD14980,2025-07-01 06:05:21.872187218,C1897,Customer_897,Ahmedabad,Gujarat,Watch,Accessories,4,5000,0.05,19000.0,12000,7000.0,Cash,Delivered,2.0,Marketplace
ORD14981,2025-07-01 06:57:47.146714670,C1968,Customer_968,Chennai,Tamil Nadu,T-Shirt,Fashion,1,900,0.1,810.0,450,360.0,Cash,Delivered,4.0,Website
ORD14982,2025-07-01 07:50:12.421242124,C1237,Customer_237,Kolkata,West Bengal,Shoes,Fashion,1,3500,0.25,2625.0,2100,525.0,UPI,Cancelled,1.0,Mobile App
ORD14983,2025-07-01 08:42:37.695769576,C1672,Customer_672,Ahmedabad,Gujarat,Mouse,Electronics,2,800,0.1,1440.0,900,540.0,Net Banking,Shipped,3.0,Mobile App
ORD14984,2025-07-01 09:35:02.970297028,C1246,Customer_246,Hyderabad,Telangana,Smartphone,Electronics,1,30000,0.1,27000.0,24000,3000.0,Credit Card,Returned,2.0,Website
ORD14985,2025-07-01 10:27:28.244824482,C1364,Customer_364,Pune,Maharashtra,Mouse,Electronics,1,800,0.15,680.0,450,230.0,Debit Card,Delivered,2.0,Marketplace
ORD14986,2025-07-01 11:19:53.519351934,C1073,Customer_73,Ahmedabad,Gujarat,Tablet,Electronics,2,22000,0.1,39600.0,34000,5600.0,Credit Card,Delivered,1.0,Marketplace
ORD14987,2025-07-01 12:12:18.793879388,C1470,Customer_470,Kolkata,West Bengal,Laptop,Electronics,2,55000,0.25,82500.0,84000,-1500.0,Credit Card,Delivered,4.0,Website
ORD14988,2025-07-01 13:04:44.068406840,C1379,Customer_379,Kolkata,West Bengal,Tablet,Electronics,1,22000,0.0,22000.0,17000,5000.0,Debit Card,Delivered,5.0,Mobile App
ORD14989,2025-07-01 13:57:09.342934292,C1761,Customer_761,Bengaluru,Karnataka,Shoes,Fashion,1,3500,0.1,3150.0,2100,1050.0,Net Banking,Cancelled,2.0,Marketplace
ORD14990,2025-07-01 14:49:34.617461746,C1370,Customer_370,Gurugram,Haryana,Office Chair,Furniture,1,12000,0.05,11400.0,8500,2900.0,Credit Card,Delivered,1.0,Marketplace
ORD14991,2025-07-01 15:41:59.891989198,C1662,Customer_662,Ahmedabad,Gujarat,Mouse,Electronics,1,800,0.1,720.0,450,270.0,Debit Card,Delivered,1.0,Marketplace
ORD14992,2025-07-01 16:34:25.166516650,C1171,Customer_171,Hyderabad,Telangana,Mouse,Electronics,1,800,0.15,680.0,450,230.0,Net Banking,Delivered,5.0,Mobile App
ORD14993,2025-07-01 17:26:50.441044104,C1963,Customer_963,Mumbai,Maharashtra,Tablet,Electronics,1,22000,0.0,22000.0,17000,5000.0,UPI,Returned,5.0,Marketplace
ORD14994,2025-07-01 18:19:15.715571556,C1563,Customer_563,Lucknow,Uttar Pradesh,Printer,Electronics,1,12000,0.0,12000.0,9000,3000.0,Debit Card,Returned,4.0,Mobile App
ORD14995,2025-07-01 19:11:40.990099010,C1584,Customer_584,Pune,Maharashtra,Keyboard,Electronics,1,1500,0.05,1425.0,900,525.0,Net Banking,Delivered,3.0,Website
ORD14996,2025-07-01 20:04:06.264626462,C1364,Customer_364,Chennai,Tamil Nadu,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0,UPI,Shipped,4.0,Mobile App
ORD14997,2025-07-01 20:56:31.539153914,C1631,Customer_631,Lucknow,Uttar Pradesh,Smartphone,Electronics,2,30000,0.15,51000.0,48000,3000.0,Cash,Cancelled,2.0,Marketplace
ORD14998,2025-07-01 21:48:56.813681368,C1352,Customer_352,Jaipur,Rajasthan,Printer,Electronics,1,12000,0.05,11400.0,9000,2400.0,Net Banking,Delivered,4.0,Website
ORD14999,2025-07-01 22:41:22.088208820,C1428,Customer_428,Pune,Maharashtra,Smartphone,Electronics,2,30000,0.2,48000.0,48000,0.0,Debit Card,Cancelled,2.0,Marketplace
ORD15000,2025-07-01 23:33:47.362736272,C1348,Customer_348,Jaipur,Rajasthan,Shoes,Fashion,1,3500,0.05,3325.0,2100,1225.0,Net Banking,Returned,3.0,Marketplace
ORD15001,2025-07-02 00:26:12.637263726,C1243,Customer_243,Mumbai,Maharashtra,Monitor,Electronics,3,15000,0.1,40500.0,33000,7500.0,Credit Card,Delivered,4.0,Marketplace
ORD15002,2025-07-02 01:18:37.911791178,C1658,Customer_658,Hyderabad,Telangana,Watch,Accessories,2,5000,0.1,9000.0,6000,3000.0,UPI,Cancelled,2.0,Marketplace
ORD15003,2025-07-02 02:11:03.186318632,C1118,Customer_118,Hyderabad,Telangana,T-Shirt,Fashion,2,900,0.0,1800.0,900,900.0,Credit Card,Delivered,3.0,Mobile App
ORD15004,2025-07-02 03:03:28.460846084,C1448,Customer_448,Kolkata,West Bengal,Laptop,Electronics,3,55000,0.1,148500.0,126000,22500.0,Net Banking,Returned,2.0,Website
ORD15005,2025-07-02 03:55:53.735373536,C1442,Customer_442,Delhi,Delhi,Jeans,Fashion,2,2200,0.15,3740.0,2400,1340.0,UPI,Delivered,5.0,Website
ORD15006,2025-07-02 04:48:19.009900990,C1542,Customer_542,Bengaluru,Karnataka,Backpack,Accessories,3,2500,0.0,7500.0,4200,3300.0,Debit Card,Delivered,1.0,Mobile App
ORD15007,2025-07-02 05:40:44.284428442,C1228,Customer_228,Gurugram,Haryana,Watch,Accessories,3,5000,0.0,15000.0,9000,6000.0,Net Banking,Delivered,2.0,Website
ORD15008,2025-07-02 06:33:09.558955894,C2113,Customer_1113,Noida,Uttar Pradesh,Desk,Furniture,1,9000,0.1,8100.0,6200,1900.0,Cash,Shipped,5.0,Marketplace
ORD15009,2025-07-02 07:25:34.833483348,C1914,Customer_914,Kolkata,West Bengal,Shoes,Fashion,2,3500,0.05,6650.0,4200,2450.0,Cash,Shipped,1.0,Marketplace
ORD15010,2025-07-02 08:18:00.108010800,C1030,Customer_30,Jaipur,Rajasthan,Watch,Accessories,1,5000,0.05,4750.0,3000,1750.0,Debit Card,Delivered,4.0,Marketplace
